HRHHID,OCCURNUM,YYYYMM,PEEDUCA,PEMARITL,PESEX,PRTAGE,PRTFAGE,PERACE,GTCMSA,GESTCEN,PTERNWA,PRVEL,PES3,PES4,PES5,PES6,PES7,PWSSWGT,PWORWGT
711076429990,1,199411,40,2,1,66,0,1,-1,63,21474836.47,1,1,-9,1,6,1,2222.0117,0.0000
015903976490,1,199411,33,6,2,79,0,2,-1,63,21474836.47,1,1,-9,5,6,2,3088.4796,0.0000
015903976490,2,199411,39,6,2,52,0,2,-1,63,21474836.47,1,2,1,-9,6,1,2471.4252,0.0000
015903976490,3,199411,39,6,2,30,0,2,-1,63,21474836.47,1,1,-9,3,6,2,3144.6245,0.0000
015903976490,4,199411,39,6,1,29,0,2,-1,63,21474836.47,1,1,-9,3,6,2,3377.2173,0.0000
994700019365,1,199411,33,5,2,63,0,2,-1,63,21474836.47,1,2,1,-9,4,1,2075.3145,0.0000
807210324946,1,199411,34,3,2,87,0,1,-1,63,21474836.47,1,1,-9,5,6,1,1777.8829,0.0000
008962731424,1,199411,40,1,1,47,0,1,-1,63,21474836.47,1,1,-9,3,6,1,2135.7052,0.0000
008962731424,2,199411,39,1,2,44,0,1,-1,63,21474836.47,1,1,-9,2,6,2,2026.8484,0.0000
220374460819,1,199411,39,1,1,64,0,1,-1,63,21474836.47,1,1,-9,1,6,2,2253.4354,0.0000
220374460819,2,199411,39,1,2,61,0,1,-1,63,21474836.47,1,1,-9,1,6,1,1848.1863,0.0000
850899408304,1,199411,35,3,2,69,0,1,-1,63,21474836.47,1,2,1,-9,6,1,1590.6412,0.0000
349005984880,1,199411,33,3,2,87,0,1,-1,63,21474836.47,1,2,1,-9,4,1,1733.3392,0.0000
349005984880,2,199411,34,4,2,52,0,1,-1,63,21474836.47,1,2,1,-9,4,1,2045.7444,0.0000
098803048549,1,199411,33,3,2,66,0,2,-1,63,21474836.47,1,2,1,-9,6,1,1727.7948,0.0000
589830009448,1,199411,34,3,2,87,0,1,-1,63,21474836.47,1,1,-9,1,6,1,1733.3392,0.0000
086183796409,1,199411,41,4,2,48,0,2,-1,63,21474836.47,1,1,-9,3,6,1,2058.3041,0.0000
086183796409,2,199411,39,2,2,69,0,2,-1,63,21474836.47,1,2,2,-9,6,2,1772.1960,0.0000
661088479930,1,199411,39,4,2,39,0,2,-1,63,21474836.47,1,1,-9,1,6,1,1797.5538,0.0000
661088479930,2,199411,39,6,2,19,0,2,-1,63,21474836.47,1,1,-9,2,6,2,1980.8121,0.0000
661088479930,3,199411,-1,-1,1,1,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2431.1628,0.0000
661088479930,4,199411,34,3,2,66,0,2,-1,63,21474836.47,1,1,-9,1,6,2,1772.1960,0.0000
661088479930,6,199411,-1,-1,1,0,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2431.1628,0.0000
913749608608,1,199411,35,6,2,82,0,1,-1,63,21474836.47,1,1,-9,1,2,1,1777.8829,0.0000
664301988790,1,199411,35,1,2,33,0,2,-1,63,21474836.47,1,2,2,-9,4,2,2180.0446,0.0000
664301988790,2,199411,36,6,1,17,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2858.0896,0.0000
664301988790,3,199411,-1,-1,1,4,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1851.5262,0.0000
664301988790,4,199411,-1,-1,1,11,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1640.6434,0.0000
664301988790,6,199411,36,1,1,34,0,2,-1,63,21474836.47,1,2,1,-9,3,1,2071.6821,0.0000
426032846980,1,199411,36,1,1,82,0,1,-1,63,21474836.47,1,1,-9,1,6,2,1722.4090,0.0000
426032846980,2,199411,40,1,2,71,0,1,-1,63,21474836.47,1,1,-9,1,6,1,1871.8321,0.0000
968486402203,1,199411,33,1,1,68,0,1,-1,63,21474836.47,1,1,-9,1,6,2,1958.2667,0.0000
968486402203,2,199411,39,1,2,65,0,1,-1,63,21474836.47,1,1,-9,1,6,1,1920.2847,0.0000
248806623490,1,199411,34,1,1,54,0,1,-1,63,21474836.47,1,2,2,-9,6,2,1958.6439,0.0000
248806623490,2,199411,34,1,2,48,0,1,-1,63,21474836.47,1,1,-9,2,6,2,1985.4009,0.0000
864202049638,1,199411,35,1,1,45,0,1,-1,63,21474836.47,1,1,-9,3,6,2,1978.8528,0.0000
864202049638,2,199411,37,1,2,48,0,1,-1,63,21474836.47,1,2,2,-9,6,1,1985.4009,0.0000
864202049638,3,199411,34,6,1,15,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2947.7634,0.0000
609970583954,1,199411,36,6,2,38,0,2,-1,63,21474836.47,1,1,-9,3,5,1,2381.7897,0.0000
609970583954,2,199411,35,6,2,17,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3030.3020,0.0000
609970583954,3,199411,34,6,1,15,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1994.0765,0.0000
609970583954,4,199411,35,6,2,20,0,2,-1,63,21474836.47,1,2,-2,-9,5,2,2880.9076,0.0000
609970583954,5,199411,-1,-1,1,2,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1979.7288,0.0000
609970583954,6,199411,-1,-1,2,0,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3021.2011,0.0000
006949957385,1,199411,31,3,2,85,0,2,-1,63,21474836.47,1,1,-9,1,6,1,2059.6828,0.0000
980593540679,1,199411,35,1,1,39,0,1,-1,63,21474836.47,1,2,2,-9,2,1,2433.0965,0.0000
980593540679,2,199411,34,1,2,30,0,1,-1,63,21474836.47,1,2,1,-9,2,2,2212.0841,0.0000
980593540679,3,199411,-1,-1,2,8,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2527.4970,0.0000
980593540679,4,199411,-1,-1,1,12,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1905.9956,0.0000
980593540679,5,199411,-1,-1,1,12,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1905.9956,0.0000
940993050146,1,199411,43,1,1,29,0,2,-1,63,350.00,1,1,-9,4,4,2,3673.9748,16211.0263
940993050146,2,199411,41,1,2,27,0,2,-1,63,358.50,1,1,-9,3,4,1,2811.2890,11026.2359
459304190069,1,199411,38,3,2,81,0,1,-1,63,21474836.47,1,1,-9,1,6,1,2845.7601,11423.9502
093015469409,1,199411,39,5,1,32,0,2,-1,63,230.40,1,1,-9,1,4,1,3202.0749,14128.8178
940993050246,1,199411,35,1,1,77,0,1,-1,63,21474836.47,1,2,1,-9,6,2,1702.9328,0.0000
940993050246,2,199411,39,1,2,59,0,1,-1,63,21474836.47,1,2,1,-9,6,1,2011.0213,0.0000
940993050246,3,199411,43,6,2,24,0,1,-1,63,21474836.47,1,1,-9,-2,6,2,2327.6485,0.0000
459304290069,1,199411,39,1,1,45,0,1,-1,63,21474836.47,1,2,1,-9,2,2,1956.4769,0.0000
459304290069,2,199411,39,1,2,43,0,1,-1,63,21474836.47,1,2,1,-9,2,1,2009.9074,0.0000
093025469409,1,199411,36,1,1,63,0,1,-1,63,21474836.47,1,2,1,-9,6,2,1992.5693,0.0000
093025469409,2,199411,39,1,2,63,0,1,-1,63,21474836.47,1,2,1,-9,6,1,1876.9795,0.0000
309940943605,1,199411,39,4,1,33,0,1,-1,63,21474836.47,1,2,1,-9,4,1,2488.0304,0.0000
309940943605,2,199411,-1,-1,2,5,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2376.3746,0.0000
940993050346,1,199411,33,1,1,47,0,1,-1,63,21474836.47,1,2,1,-9,2,1,2261.3795,0.0000
940993050346,2,199411,39,1,2,50,0,1,-1,63,21474836.47,1,2,2,-9,2,1,2335.9849,0.0000
940993050346,3,199411,-1,-1,2,5,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2376.3746,0.0000
459304390069,1,199411,34,1,1,57,0,1,-1,63,21474836.47,1,2,1,-9,6,1,2367.3290,0.0000
459304390069,2,199411,36,1,2,52,0,1,-1,63,21474836.47,1,2,1,-9,6,2,2335.9849,0.0000
409940943605,1,199411,39,1,1,33,0,1,-1,63,21474836.47,1,1,-9,3,6,1,2711.4929,0.0000
409940943605,2,199411,39,1,2,33,0,1,-1,63,21474836.47,1,1,-9,3,6,2,2432.8765,0.0000
409940943605,3,199411,-1,-1,1,11,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2461.8829,0.0000
409940943605,4,199411,-1,-1,1,7,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2784.7917,0.0000
004659994340,1,199411,34,1,1,62,0,1,-1,63,21474836.47,1,2,1,-9,6,2,2364.9427,0.0000
004659994340,2,199411,39,1,2,58,0,1,-1,63,21474836.47,1,2,1,-9,6,1,2700.4312,0.0000
940993050446,1,199411,39,1,1,33,0,1,-1,63,21474836.47,1,1,-9,3,6,1,2711.4929,0.0000
940993050446,2,199411,39,1,2,30,0,1,-1,63,21474836.47,1,1,-9,3,5,2,2432.8765,0.0000
940993050446,3,199411,-1,-1,1,7,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2784.7917,0.0000
940993050446,4,199411,-1,-1,2,4,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2473.2688,0.0000
459304490069,1,199411,39,4,1,52,0,1,-1,63,21474836.47,1,1,-9,3,6,1,2129.6996,0.0000
564509039094,1,199411,39,6,1,26,0,1,-1,63,400.00,1,1,-9,1,3,1,3015.4303,12257.4425
056990504934,1,199411,34,1,1,44,0,2,-1,63,270.00,1,2,2,-9,6,2,3161.1220,13323.2826
056990504934,2,199411,38,6,2,16,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2850.2079,12505.4049
056990504934,3,199411,37,6,2,16,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2850.2079,12505.4049
056990504934,5,199411,35,1,2,42,0,2,-1,63,21474836.47,1,2,2,-9,6,1,2324.9194,9638.8462
509940943605,1,199411,37,1,1,55,0,2,-1,63,280.00,1,2,1,-9,6,1,2165.8563,8435.1148
509940943605,2,199411,41,1,2,52,0,2,-1,63,200.00,1,2,1,-9,6,2,3505.7690,13553.4916
005659994340,1,199411,43,6,2,26,0,1,-1,63,300.00,1,1,-9,1,4,1,2767.7849,10936.7369
905446306909,1,199411,39,2,1,44,0,5,-1,63,21474836.47,1,2,2,-9,4,1,2915.8768,0.0000
934500669490,1,199411,39,1,1,74,0,1,-1,63,21474836.47,1,1,-9,1,6,2,2375.0900,0.0000
934500669490,2,199411,39,1,2,73,0,1,-1,63,21474836.47,1,1,-9,1,6,1,2391.5263,0.0000
564609039094,1,199411,34,3,2,82,0,1,-1,63,21474836.47,1,1,-9,5,6,1,2438.9533,0.0000
390097446950,1,199411,40,1,1,47,0,1,-1,63,21474836.47,1,2,1,-9,6,2,3598.2936,0.0000
390097446950,2,199411,39,1,2,46,0,1,-1,63,21474836.47,1,2,1,-9,6,1,3589.2090,0.0000
230306684590,1,199411,32,1,1,83,0,1,-1,63,21474836.47,1,2,2,-9,6,2,2291.9387,0.0000
230306684590,2,199411,33,1,2,83,0,1,-1,63,21474836.47,1,2,1,-9,6,1,2139.6495,0.0000
365802039640,1,199411,40,1,1,43,0,1,-1,63,21474836.47,1,1,-9,1,4,1,2560.3372,0.0000
365802039640,2,199411,34,1,2,43,0,1,-1,63,21474836.47,1,1,-9,1,4,2,2439.2750,0.0000
365802039640,3,199411,-1,-1,2,12,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2412.0576,0.0000
686920300435,1,199411,40,1,1,44,0,1,-1,63,21474836.47,1,1,-9,3,6,2,2560.3372,0.0000
686920300435,2,199411,43,1,2,42,0,1,-1,63,21474836.47,1,1,-9,3,6,1,2439.2750,0.0000
686920300435,3,199411,37,6,2,17,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3202.5665,0.0000
686920300435,4,199411,43,6,1,22,0,1,-1,63,21474836.47,1,1,-9,3,6,2,2490.1559,0.0000
093085469409,1,199411,40,1,1,24,0,1,-1,63,21474836.47,1,2,2,-9,5,1,2554.1484,0.0000
093085469409,2,199411,40,1,2,22,0,1,-1,63,21474836.47,1,2,2,-9,4,2,2488.8940,0.0000
093085469409,3,199411,-1,-1,2,3,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2455.4569,0.0000
905446308909,1,199411,39,1,1,46,0,1,-1,63,21474836.47,1,2,1,-9,6,1,2636.3337,0.0000
905446308909,2,199411,39,1,2,46,0,1,-1,63,21474836.47,1,2,1,-9,6,1,2464.1424,0.0000
905446308909,3,199411,40,6,2,23,0,1,-1,63,21474836.47,1,2,2,-9,6,2,2488.8940,0.0000
143011190091,1,199411,39,6,1,32,0,1,-1,63,645.00,1,1,-9,4,4,1,3026.8953,12304.0467
030114191109,1,199411,35,3,2,66,0,1,-1,63,21474836.47,1,2,2,-9,6,1,2785.4709,11181.9267
030114191109,2,199411,40,5,2,22,0,1,-1,63,75.00,1,2,2,-9,2,2,2947.3813,11530.5609
030114191109,3,199411,-1,-1,1,2,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2954.4396,11817.7584
030114191109,4,199411,-1,-1,1,0,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2489.2206,9956.8824
011031119940,1,199411,39,1,1,43,0,1,-1,63,600.00,1,2,1,-9,6,2,2929.9804,11794.8493
011031119940,2,199411,37,1,2,41,0,1,-1,63,21474836.47,1,2,1,-9,6,1,2970.4623,11881.3039
914119001103,1,199411,40,1,1,41,0,1,-1,63,600.00,1,1,-9,4,6,2,2929.9804,11794.8493
914119001103,2,199411,39,1,2,36,0,1,-1,63,462.00,1,1,-9,4,6,1,3134.3868,12556.4463
914119001103,3,199411,-1,-1,1,7,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2369.3676,9477.4704
914119001103,4,199411,-1,-1,2,2,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2316.2061,9264.8244
001977940195,1,199411,36,2,2,67,0,2,-1,63,21474836.47,1,1,-9,2,3,1,2293.3722,9175.0078
790491570109,1,199411,40,4,2,31,0,2,-1,63,183.50,1,1,-9,4,4,1,3590.0307,14080.5606
790491570109,2,199411,-1,-1,2,8,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2293.3698,9173.4792
790491570109,3,199411,-1,-1,2,0,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3638.5613,14554.2452
977150190094,1,199411,40,4,2,45,0,2,-1,63,200.00,1,2,2,-9,4,2,2688.4039,10393.5142
977150190094,3,199411,34,6,1,17,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3237.9926,12022.2375
977150190094,4,199411,-1,-1,2,12,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3908.7033,15634.8132
219950505642,1,199411,40,1,2,26,0,1,-1,63,144.00,1,1,-9,1,5,1,3455.7053,13655.0133
219950505642,2,199411,39,1,1,26,0,1,-1,63,310.00,1,1,-9,3,5,2,3281.8600,13340.4544
219950505642,3,199411,-1,-1,1,8,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2495.5297,9982.1188
109620554925,1,199411,42,4,2,51,0,1,-1,63,384.00,1,1,-9,1,4,1,2894.2370,11342.0005
001956952452,1,199411,40,6,2,27,0,1,-1,63,326.92,1,1,-9,3,4,1,3100.1276,12249.9692
641012639900,1,199411,39,1,1,43,0,1,-1,63,21474836.47,1,1,-9,3,5,2,2099.1743,0.0000
641012639900,2,199411,39,1,2,35,0,1,-1,63,21474836.47,1,1,-9,3,6,1,1909.6859,0.0000
641012639900,3,199411,-1,-1,2,1,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2237.9197,0.0000
910369602401,1,199411,42,1,1,59,0,1,-1,63,21474836.47,1,1,-9,2,6,2,2014.7713,0.0000
910369602401,2,199411,39,1,2,53,0,1,-1,63,21474836.47,1,1,-9,2,6,1,1947.3672,0.0000
466001921390,1,199411,41,1,1,32,0,2,-1,63,21474836.47,1,2,1,-9,3,2,2155.3657,0.0000
466001921390,2,199411,39,1,2,27,0,2,-1,63,21474836.47,1,2,2,-9,4,1,2886.3229,0.0000
093204069116,1,199411,40,1,1,53,0,2,-1,63,21474836.47,1,1,-9,1,6,2,2335.0517,0.0000
093204069116,2,199411,40,1,2,41,0,2,-1,63,21474836.47,1,2,1,-9,6,1,2744.2763,0.0000
093204069116,3,199411,-1,-1,2,14,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2437.3831,0.0000
093204069116,4,199411,-1,-1,2,9,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2751.6432,0.0000
310190140219,1,199411,39,6,2,55,0,1,-1,63,21474836.47,1,2,2,-9,6,1,2034.0210,0.0000
143011290091,1,199411,39,4,2,31,0,2,-1,63,21474836.47,2,-9,-9,-9,-9,-9,2321.6671,0.0000
143011290091,2,199411,40,6,1,19,0,2,-1,63,21474836.47,1,1,-9,2,4,1,2925.4244,0.0000
030124191109,1,199411,39,3,2,67,0,1,-1,63,21474836.47,1,2,2,-9,6,1,1920.2847,0.0000
011032119940,1,199411,40,2,2,77,0,1,-1,63,21474836.47,1,1,-9,1,6,1,1806.6938,0.0000
209700491957,1,199411,40,1,1,28,0,1,-1,63,21474836.47,1,2,2,-9,4,2,2185.3475,0.0000
209700491957,2,199411,43,1,2,29,0,1,-1,63,21474836.47,1,2,1,-9,4,1,2094.2731,0.0000
002977940195,1,199411,45,1,1,38,0,4,-1,63,21474836.47,3,-1,-1,-1,4,2,1350.0593,0.0000
002977940195,2,199411,43,1,2,31,0,4,-1,63,21474836.47,3,-1,-1,-1,4,1,1488.7703,0.0000
002977940195,3,199411,-1,-1,2,6,0,4,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1990.8790,0.0000
002977940195,4,199411,-1,-1,1,4,0,4,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1563.6446,0.0000
790491570209,1,199411,43,4,2,38,0,1,-1,63,21474836.47,1,2,1,-9,4,1,1909.6859,0.0000
790491570209,2,199411,-1,-1,2,8,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2659.0277,0.0000
592205049265,1,199411,36,1,1,70,0,2,-1,63,21474836.47,1,1,-9,3,6,2,2176.3364,0.0000
592205049265,2,199411,39,1,2,57,0,2,-1,63,21474836.47,1,1,-9,2,6,1,1961.9234,0.0000
592205049265,3,199411,37,4,2,36,0,2,-1,63,21474836.47,1,2,2,-9,6,2,2141.3366,0.0000
592205049265,4,199411,40,6,2,20,0,2,-1,63,21474836.47,1,1,-9,2,6,2,2457.2104,0.0000
592205049265,5,199411,36,6,1,17,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2802.8747,0.0000
592205049265,6,199411,37,6,2,17,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1700.2766,0.0000
592205049265,7,199411,-1,-1,2,3,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2862.2486,0.0000
229950505642,1,199411,39,1,2,46,0,2,-1,63,21474836.47,1,1,-9,4,6,1,1745.1623,0.0000
229950505642,2,199411,39,1,1,49,0,2,-1,63,21474836.47,1,1,-9,-2,6,2,1975.9966,0.0000
229950505642,3,199411,35,6,2,16,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1700.2766,0.0000
229950505642,4,199411,40,6,2,25,0,2,-1,63,21474836.47,1,-2,1,-9,6,2,2822.1934,0.0000
229950505642,5,199411,40,6,2,25,0,2,-1,63,21474836.47,1,-2,-2,-9,6,2,2822.1934,0.0000
209620554925,1,199411,-1,-1,2,8,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2690.5060,0.0000
209620554925,2,199411,-1,-1,2,11,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2724.5486,0.0000
209620554925,3,199411,-1,-1,2,10,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2724.5486,0.0000
209620554925,4,199411,40,6,2,29,0,2,-1,63,21474836.47,1,2,2,-9,5,1,2822.1934,0.0000
002956952452,1,199411,39,1,1,46,0,2,-1,63,21474836.47,1,1,-9,4,6,2,1975.9966,0.0000
002956952452,2,199411,39,1,2,45,0,2,-1,63,21474836.47,1,1,-9,4,6,1,1745.1623,0.0000
002956952452,3,199411,39,3,2,67,0,2,-1,63,21474836.47,1,2,2,-9,6,2,2281.0661,0.0000
002956952452,4,199411,39,6,1,22,0,2,-1,63,21474836.47,1,-2,-2,-9,6,2,3569.9020,0.0000
002956952452,6,199411,-1,-1,2,10,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2724.5486,0.0000
309700491957,1,199411,46,4,1,63,0,1,-1,63,21474836.47,1,2,2,-9,2,1,2983.8027,0.0000
790491570309,1,199411,35,3,2,76,0,1,-1,63,21474836.47,1,2,2,-9,6,1,2185.6088,0.0000
239950505642,1,199411,39,3,2,72,0,2,-1,63,21474836.47,1,1,-9,3,6,1,2109.3620,0.0000
239950505642,2,199411,33,3,2,90,1,2,-1,63,21474836.47,1,2,2,-9,5,2,2109.3620,0.0000
239950505642,3,199411,39,6,2,42,0,2,-1,63,21474836.47,1,2,1,-9,6,2,2839.2970,0.0000
309620554925,1,199411,37,1,1,48,0,2,-1,63,21474836.47,1,2,2,-9,6,2,2600.0423,0.0000
309620554925,2,199411,37,1,2,38,0,2,-1,63,21474836.47,1,1,-9,3,6,1,2362.0221,0.0000
309620554925,3,199411,37,6,1,17,0,2,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3256.4845,0.0000
601613490094,1,199411,39,4,1,35,0,1,-1,63,21474836.47,1,1,-9,1,6,1,2501.0497,0.0000
016140394609,1,199411,39,4,2,47,0,1,-1,63,21474836.47,1,2,1,-9,6,1,2277.1862,0.0000
641014639900,1,199411,35,1,1,43,0,1,-1,63,21474836.47,1,2,2,-9,5,2,2557.2191,0.0000
641014639900,2,199411,37,1,2,40,0,1,-1,63,21474836.47,1,2,2,-9,5,1,2400.1087,0.0000
641014639900,3,199411,39,5,1,51,0,1,-1,63,21474836.47,1,2,2,-9,5,2,2154.0567,0.0000
641014639900,4,199411,-1,-1,2,12,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2288.3298,0.0000
409310110914,1,199411,40,1,1,46,0,1,-1,63,21474836.47,1,1,-9,1,6,1,2241.9877,0.0000
409310110914,2,199411,39,1,2,42,0,1,-1,63,21474836.47,1,1,-9,2,6,1,2400.1087,0.0000
409310110914,3,199411,36,6,1,17,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2729.1067,0.0000
409310110914,4,199411,-1,-1,1,14,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2791.7551,0.0000
004943911011,1,199411,42,1,1,40,0,1,-1,63,21474836.47,1,1,-9,2,5,2,2557.2191,0.0000
004943911011,2,199411,43,1,2,36,0,1,-1,63,21474836.47,1,1,-9,1,3,1,2373.9533,0.0000
004943911011,3,199411,-1,-1,1,11,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2490.0391,0.0000
004943911011,4,199411,-1,-1,1,7,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2816.6410,0.0000
004943911011,5,199411,-1,-1,2,5,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3087.7168,0.0000
310190140419,1,199411,34,1,1,68,0,1,-1,63,21474836.47,1,1,-9,1,6,1,2455.0922,0.0000
310190140419,2,199411,39,1,2,65,0,1,-1,63,21474836.47,1,2,1,-9,6,2,2512.9182,0.0000
310190140419,3,199411,39,4,1,29,0,1,-1,63,21474836.47,1,2,2,-9,4,2,2569.6198,0.0000
310190140419,4,199411,34,6,1,16,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1848.9212,0.0000
143011490091,1,199411,40,4,2,43,0,1,-1,63,21474836.47,1,1,-9,1,6,1,2400.1087,0.0000
143011490091,2,199411,-1,-1,2,11,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2565.2981,0.0000
143011490091,3,199411,40,3,2,76,0,1,-1,63,21474836.47,1,2,2,-9,5,1,2505.4332,0.0000
549940709710,1,199411,34,2,1,84,0,2,-1,63,21474836.47,1,2,1,-9,6,1,2745.8659,0.0000
409700491957,1,199411,40,4,2,54,0,2,-1,63,21474836.47,1,1,-9,4,6,1,2741.4424,0.0000
409700491957,2,199411,37,6,2,31,0,2,-1,63,21474836.47,1,2,2,-9,6,2,3157.9549,0.0000
004977940195,1,199411,34,3,2,79,0,2,-1,63,21474836.47,1,2,2,-9,6,1,2255.7232,0.0000
925259404506,1,199411,40,1,1,31,0,1,-1,63,21474836.47,1,2,2,-9,2,2,2681.5697,0.0000
925259404506,2,199411,40,1,2,29,0,1,-1,63,21474836.47,1,2,2,-9,2,1,2546.6445,0.0000
925259404506,3,199411,-1,-1,2,7,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2790.1900,0.0000
925259404506,4,199411,-1,-1,2,5,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,3019.1126,0.0000
545502946290,1,199411,41,1,1,37,0,1,-1,63,21474836.47,1,1,-9,4,6,2,2445.4803,0.0000
545502946290,2,199411,40,1,2,35,0,1,-1,63,21474836.47,1,1,-9,4,6,1,2321.2078,0.0000
545502946290,3,199411,-1,-1,1,10,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2434.7143,0.0000
545502946290,4,199411,-1,-1,1,9,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2178.2915,0.0000
592405049265,1,199411,39,1,1,47,0,1,-1,63,21474836.47,1,1,-9,1,5,2,2192.1743,0.0000
592405049265,2,199411,39,1,2,42,0,1,-1,63,21474836.47,1,2,2,-9,5,1,2346.7820,0.0000
592405049265,3,199411,36,6,1,16,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,1807.8411,0.0000
592405049265,4,199411,-1,-1,2,13,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2237.4867,0.0000
249950505642,1,199411,44,6,1,34,0,2,-1,63,21474836.47,1,1,-9,4,6,2,3217.6661,0.0000
249950505642,2,199411,39,3,2,63,0,2,-1,63,21474836.47,1,1,-9,1,6,1,2404.5334,0.0000
042357499705,1,199411,32,3,2,75,0,1,-1,63,21474836.47,1,2,1,-9,4,1,2352.0555,9442.0344
293045749570,1,199411,41,4,1,45,0,1,-1,63,21474836.47,1,1,-9,2,5,1,2637.3851,10298.4769
537479205904,1,199411,34,3,2,90,1,1,-1,63,21474836.47,1,2,2,-9,5,1,2352.0555,9442.0344
927703954450,1,199411,37,4,2,39,0,2,-1,63,21474836.47,1,2,1,-9,2,1,3001.4865,12443.8150
050050395506,1,199411,39,1,1,41,0,1,-1,63,21474836.47,1,2,1,-9,6,2,2651.6334,10079.1838
050050395506,2,199411,39,1,2,40,0,1,-1,63,89.07,1,2,1,-9,6,1,2624.3951,10513.4045
050050395506,3,199411,-1,-1,2,14,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2542.3943,10169.5772
050050395506,4,199411,-1,-1,2,10,0,1,-1,63,21474836.47,3,-1,-1,-1,-1,-1,2027.5097,8110.0388
050055539600,1,199411,36,1,1,53,0,1,-1,63,21474836.47,1,1,-9,1,6,2,2441.2355,9532.5508
050055539600,2,199411,39,1,2,48,0,1,-1,63,638.00,1,1,-9,4,6,1,2424.2391,9500.1622
600359005505,1,199411,41,1,1,62,0,1,-1,63,21474836.47,1,2,1,-9,6,2,2136.2518,8525.3973
600359005505,2,199411,39,1,2,57,0,1,-1,63,286.00,1,2,1,-9,6,1,2547.9388,10860.8887
